city,latitude,longitude,cluster
Feira,40.93,-8.552,79
Sao Sebastiao de Lagoa de Roca,-7.0828,-35.835,161
La Esperanza,7.6392,-73.3358,403
Chornomorske,45.5019,32.7025,367
Sankhavaram,17.2704,82.3445,768
Sakkamapatti,9.925,77.6039,700
Bottesford,53.5521,-0.6714,620
Konen Agrahar,12.9582,77.6619,468
Hikawadai,32.5667,130.6667,343
Yuasa,34.0333,135.1833,765
Lindome,57.5667,12.1,567
Columbia,38.4581,-90.2156,182
Summit,41.7877,-87.8146,263
Athy,52.992,-6.987,242
Koch,24.9259,84.7724,714
Perali,15.886,80.547,1
Tezoatlan de Segura y Luna,17.65,-97.8167,793
Aperibe,-21.6208,-42.1028,992
Kenduadih,23.7757,86.3761,334
Murgod,15.78,75.12,972
Rezina,47.7333,28.95,206
Phanat Nikhom,13.4458,101.1844,456
Tonse West,13.3968,74.7069,876
Delvada,20.7759,71.0465,378
Anguera,-12.1496,-39.2468,363
Hornsby Bend,30.2388,-97.5899,824
Fanlu,23.4494,120.6033,902
Riedlingen,48.1553,9.4728,208
Waihee-Waiehu,20.9188,-156.5063,28
Cold Springs,39.6927,-119.9775,656
Vel'ky Krtis,48.215,19.3381,885
Sosnovka,56.25,51.3,987
Sao Felix,-12.6069,-38.9694,363
Tekkumbagam,10.119,76.418,33
Bertinoro,44.15,12.1333,882
Milicz,51.5333,17.2833,339
Botupora,-13.3819,-42.5228,979
Gernsheim,49.75,8.4833,532
Maromme,49.4825,1.0428,754
Amha,26.0518,86.6906,440
Qal`at an Nakhl,29.9,33.75,936
Kongupatti,11.8593,78.0217,148
Ichikawa,34.9833,134.7667,169
Tirumayam,10.2449,78.7464,700
Balingoan,9.0,124.85,887
Rolla,13.8331,77.1,329
Fredericksburg,30.266,-98.8751,824
Brumunddal,60.8836,10.9449,81
Corinda,-27.4858,153.1011,147
Carmo da Mata,-20.55,-44.8833,375
Weyburn,49.6611,-103.8525,125
Ekuvukeni,-28.466,30.157,695
El Hamel,35.1333,4.0833,570
Tavistock,50.545,-4.15,379
Allahdurg,17.9667,77.9167,382
Velddrif,-32.7833,18.1667,441
Kalyazin,57.2333,37.8833,213
Nedelisce,46.3833,16.3833,153
Sannieshof,-26.5333,25.8,319
Itatuba,-7.375,-35.6278,748
Bir Ghbalou,36.2642,3.5836,575
Greentree,39.8989,-74.9613,162
Gloucester Point,37.2767,-76.5043,586
Mawu,34.431,104.9187,275
Mangalam,12.3298,79.179,524
Antanandava,-17.4833,48.6833,856
Kiwoko,0.8442,32.3614,23
Allonnes,47.9686,0.1606,119
La Palma,5.3606,-74.3897,352
Waterloo,38.3403,-90.1538,182
Chatteris,52.456,0.055,9
Sarauni Kalan,25.7579,86.9392,126
Fairview Shores,28.6021,-81.3958,836
Xinyaoshang,26.835,106.8403,58
Vijes,3.7,-76.45,623
Domazlice,49.4406,12.9272,750
Patu,-6.11,-37.6369,675
Waynesboro,39.7524,-77.5822,0
Damme,51.25,3.2667,286
Walur,19.4872,76.5561,819
Dolhasca,47.4303,26.6094,896
Franklin Lakes,41.0086,-74.2083,328
Chinna Annaluru,14.8913,79.6761,228
Sebring,27.477,-81.453,230
Regen,48.9667,13.1333,750
Solymar,47.591,18.929,885
Saucillo,28.0333,-105.2833,221
Shalushka,43.5261,43.5594,357
Siyana,25.117,72.66,943
Almhult,56.55,14.1333,567
Lorch,48.7983,9.6883,208
Chauki,25.4573,86.4018,440
Collegedale,35.0526,-85.0488,530
La Tuque,48.0652,-74.0528,59
Norwich,42.9833,-80.6,144
Abasingammedda,7.3167,80.6667,387
Morafeno,-19.0833,47.1,963
Ambotaka,-21.75,48.05,746
Kalafotsy,-22.2833,47.3167,746
Antsoha,-15.7667,48.85,397
Maroambihy,-14.4667,49.7667,312
Voloina,-15.5667,49.6167,397
Ambatomasina,-18.7333,47.45,260
Ambodiampana,-16.8167,49.5667,856
Antsakanalabe,-15.4167,48.2833,397
Antsahabe,-14.8,48.3833,397
Antakotako,-15.3167,49.8,397
Tsararano,-16.1667,46.6667,5
Mahazony,-21.9833,47.0167,398
Fotsialanana,-16.9333,49.4833,856
Ambinanindovoka,-21.9167,47.1,398
Ranomafana,-24.5667,46.9667,822
Ankavandra,-18.7722,45.2931,702
Manambolosy,-16.0333,49.6667,397
Ambohidranandriana,-19.8833,47.15,963
Tsinjomitondraka,-15.6667,47.1333,5
Amporoforo,-22.4667,47.8,746
Ambodimangavolo,-17.5167,48.95,856
Analamitsivalana,-20.3167,44.6833,916
Bevata,-23.2833,47.2833,746
Antsambahara,-14.5333,49.95,312
Androndrona Anava,-15.75,49.2,397
Sampona,-25.15,46.3167,822
Marolinta,-25.1,44.6167,227
Andranomeva,-15.8,47.7667,5
Miandrarivo,-18.9167,45.9333,963
Ambodimanary,-15.2167,48.0833,397
Maroamalona,-15.3,48.6667,397
Marovantaza,-15.3833,47.6667,397
Marotandrano,-16.1667,48.8333,397
Antanandava,-15.85,48.8167,397
Efatsy-Anandroza,-23.1167,47.6,746
Manandroy,-21.1333,47.2667,398
Tranomaro,-24.6,46.4667,822
Vinaninkarena,-19.95,47.05,963
Soaserana,-21.1167,44.2167,916
Soamanova,-23.2833,47.6,746
Loikaw,19.6742,97.2092,839
Side,36.7667,31.3889,539
Cerro Cora,-6.0458,-36.3458,161
Zhamog,29.8595,95.7681,385
Pingcha,26.349,109.3791,955
Mahad,36.6472,43.4117,288
Al `Amadiyah,37.0925,43.4872,288
Santa Flavia,38.0833,13.5333,798
Burlington,42.6744,-88.2721,263
Karabash,55.4833,60.2167,235
Itirucu,-13.5167,-40.15,363
Saint-Martin-Boulogne,50.7267,1.6328,9
Byelaazyorsk,52.45,25.1667,171
Lyndon,38.2645,-85.5891,633
Oak Ridge,41.0323,-74.4971,328
Edlapadu,16.1007,80.1339,1
Bagnan,22.47,87.97,233
Jagannathpur,25.6573,87.5886,921
Shagonar,51.55,92.7667,330
Agua de Dios,4.3781,-74.6739,352
Sripur,25.5861,86.0803,440
Patori,25.9665,86.5471,440
Vengapalli,11.6333,76.0167,445
Farkhana,35.2833,-3.0167,845
Llandybie,51.82,-4.001,379
Matino,40.0333,18.1333,786
Issoudun,46.9608,1.9944,119
Westview,25.8825,-80.2415,538
Dhilwan Kalan,30.5718,74.8655,626
Springdale,39.2909,-84.476,146
Meaford,44.58,-80.73,144
Komorniki,52.3361,16.8069,653
Churchdown,51.88,-2.17,684
Guspini,39.5333,8.6333,502
Ribeirao Bonito,-22.0667,-48.1761,543
Schkopau,51.3833,11.9667,164
Ma'ai,34.5937,102.4814,809
Bardipuram,18.6431,78.1584,970
Mansinghpur Bijrauli,25.7552,85.5099,297
Summerfield,36.1973,-79.8997,969
Myjava,48.7492,17.5644,89
Akyaka,40.7444,43.625,315
Dayr `Atiyah,34.0833,36.7667,780
Sabalito,8.8828,-82.8314,785
Wildau,52.3167,13.6333,929
Nagar Nahusa,25.3959,85.3431,297
Argostoli,38.1733,20.4908,832
Colwyn Bay,53.29,-3.7,92
Santa Cruz Balanya,14.6833,-90.9167,762
Honwada,16.8111,77.9199,382
North Logan,41.7759,-111.8066,69
Belousovo,55.0833,36.6667,404
Parauna,-16.9511,-50.4103,124
Duas Barras,-22.0508,-42.5219,992
Santa Croce Camerina,36.8333,14.5167,572
Burkburnett,34.0746,-98.5672,354
Citrus,34.116,-117.8891,666
Fao Rai,18.0175,103.3057,426
Pingtouchuanxiang,35.8763,105.3241,275
Bargas,39.94,-4.0194,237
Sendurai,11.253,79.172,883
Paura Madan Singh,25.7917,85.2333,297
Warden,-27.8539,28.9667,207
Cudworth,53.5784,-1.4149,620
Singoli,24.9667,75.3,211
Junin,-11.15,-75.9833,470
Pebble Creek,28.1583,-82.3411,345
Chicureo Abajo,-33.2833,-70.6333,281
Oakham,52.6705,-0.7333,402
Yelpur,18.7651,78.3953,970
Sesto Calende,45.7333,8.6333,336
Totowa,40.9039,-74.2214,328
Easttown,40.0281,-75.4403,162
Adjala-Tosorontio,44.1333,-79.9333,95
Koronowo,53.3167,17.9333,64
Ahmadli,40.3781,49.9619,991
Pirai do Norte,-13.75,-39.3667,363
Xintianfeng,24.4575,115.5205,436
Celina,40.555,-84.5626,146
Manaira,-7.7,-38.1667,376
Staryya Darohi,53.0394,28.265,624
Rekovac,43.8667,21.1333,674
Punjai Turaiyampalaiyam,11.5142,77.4234,800
Cachira,7.75,-73.1667,403
As Sabburah,33.5151,36.1259,780
Birpur,26.5767,86.0379,855
Mallagunta,12.6343,78.5194,468
Satosho,34.5139,133.5569,712
Takad Sahel,30.25,-9.55,814
Tixkokob,21.0022,-89.3936,249
Acanceh,20.8133,-89.4524,249
Haigerloch,48.3647,8.805,208
Cabanillas del Campo,40.6383,-3.2353,237
Bawali,22.4041,88.1852,233
North Branch,45.5137,-92.9601,423
Champua,22.0667,85.6658,334
Vochaiko,37.9333,22.8,53
Bhangha,25.578,87.2782,126
Campagnano di Roma,42.1333,12.3833,270
Sarafand,33.4517,35.2908,34
Ongwediva,-17.7833,15.7667,966
Guiratinga,-16.3489,-53.7578,961
Medog,29.4833,95.5,385
Zhydachiv,49.385,24.1444,817
Tres Cachoeiras,-29.45,-49.9333,229
Ramabhadrapuram,18.5,83.2833,186
Alamos,27.0275,-108.94,858
Vengur,10.1413,76.5495,33
Masakkavundanchettipalaiyam,11.1473,77.0756,800
Peschiera del Garda,45.4333,10.6833,57
Grand Haven,43.0553,-86.2201,683
Volda,62.0878,6.0142,959
Memunda,11.6006,75.6339,445
Boekel,51.6,5.6667,408
Szydlowiec,51.2333,20.85,563
Rogozno,52.7492,16.9997,653
Quimili,-27.6333,-62.4167,184
Dek'emhare,15.0667,39.0333,779
Matias Olimpio,-3.7167,-42.55,865
Tarra,8.0475,-73.0836,403
El Tarra,8.5756,-73.0944,403
Eisenberg,50.9667,11.9,164
Ruthen,51.4933,8.4833,199
Hellesdon,52.6485,1.2509,9
Nacajuca,18.1692,-93.0197,654
Punitaqui,-30.9,-71.2667,76
Adendorf,53.2833,10.45,491
Neuhof,50.4333,9.6167,532
Keles,39.9136,29.2294,722
Highgate,51.5716,-0.1448,218
Tirupporur,12.7259,80.1895,524
Iioka,35.7,140.7167,4
Little Ferry,40.8464,-74.0388,328
Cunha Pora,-26.9,-53.15,106
Burgkirchen an der Alz,48.1667,12.7167,750
Tortoli,39.9333,9.65,502
Lezignan-Corbieres,43.2014,2.7584,910
Longford,53.727,-7.8,617
Canton,32.5975,-90.0317,219
Bishunpur Hakimabad,25.8453,85.8432,297
Palsud,21.8262,74.9691,515
Rosario,12.52,124.42,18
Borsbeek,51.2,4.4833,634
Devgeri,14.8512,75.3705,581
Satai,24.722,79.631,897
Al Ghayzah,16.2106,52.1711,725
Ibiraci,-20.4619,-47.1219,3
Uttukkuli,11.1689,77.4543,800
Mahmuda,25.0531,85.2662,297
Volkermarkt,46.6667,14.6333,841
Lichtenstein,50.7564,12.6317,164
Nao Kothi,25.5196,86.1954,440
Cepagatti,42.3667,14.0667,270
Timahdit,33.2369,-5.06,648
Vadamugam Vellodu,11.2366,77.6617,148
Pottireddippatti,11.1659,78.2708,148
Ruisui,23.4333,121.5,536
Chevigny-Saint-Sauveur,47.3025,5.1364,898
Nallamada,14.2164,77.9944,329
Cacaopera,13.7667,-88.0833,690
Ebreichsdorf,47.9667,16.4,758
Hasseh,32.7067,51.7556,552
Pleasant View,41.3249,-112.0011,69
Hamilton Township,44.054,-78.2164,95
Kalavapudi,16.4623,81.3887,986
Pompton Plains,40.9679,-74.3075,328
Belgrade,45.7789,-111.1736,843
Rialma,-16.0083,-49.7961,124
Ban Yang Hom,19.9222,100.3056,87
Vashon,47.4122,-122.4726,513
Rokytne,49.6667,30.4833,365
Quilombo,-26.7258,-52.7208,106
Itamarati,-6.425,-68.2528,444
Rumburk,50.9517,14.5572,419
The Hills,40.6561,-74.6215,328
Pedappai,12.8854,80.022,524
Mena,51.5167,32.2167,891
Semuto,0.62,32.3278,23
Nadendla,16.175,80.1861,1
Bni Drar,34.8578,-1.9928,845
Texcatepec,20.5833,-98.3667,70
Vimmerby,57.6667,15.85,296
Cantagalo,-25.3739,-52.1258,106
Kabirpur,26.2661,84.205,35
Garmeh,36.9864,56.2881,418
Shoo,35.05,134.1167,712
Beachwood,39.9286,-74.2022,162
Bedford Heights,41.4041,-81.5053,295
Corbas,45.66,4.9,807
Mazzarino,37.3,14.2,572
Sangeorz-Bai,47.37,24.68,21
Attard,35.8928,14.4383,209
Malden,51.7833,5.85,408
Etaples,50.5186,1.6414,9
Kaniyur,11.093,77.156,800
Chatham,40.7274,-74.4289,328
Orsta,62.2003,6.1322,959
Malente,54.1667,10.55,491
Chaoke,30.1847,75.3362,626
Valley Center,33.233,-117.0158,30
Ingelmunster,50.9167,3.25,286
Swarna,15.8542,80.2858,1
Donzdorf,48.6833,9.8167,208
Karakthal,23.2001,71.7271,549
West Caldwell,40.8488,-74.2971,328
Stratford,46.2167,-63.0893,818
Minamiise,34.35,136.7,835
Sisia,25.4539,87.4549,126
Hakone,35.1894,139.0247,4
Sankhavaram,15.0497,78.9836,228
Chinnatadagam,11.0816,76.8674,800
Bariarpur Kandh,25.9391,85.4674,297
Basbiti,26.0939,86.5289,440
Madna,26.3963,86.3884,855
Memphis,27.5435,-82.5608,345
Wustermark,52.55,12.95,929
Grandview,46.2443,-119.9092,175
Ponteland,55.048,-1.747,956
Mossley,53.5147,-2.0387,92
Ferney-Voltaire,46.2558,6.1081,898
Hollinwood,53.5183,-2.144,92
Kuttappatti,11.7939,77.9225,148
Pellezzano,40.7333,14.7667,2
Barberino di Mugello,44.0014,11.2392,732
Troy,38.7268,-89.8977,182
Berriozar,42.8361,-1.6714,562
Tibubeneng,-8.6469,115.1503,91
Brandon,43.5928,-96.5799,174
Wronki,52.7,16.3833,653
Gueoul,15.4833,-16.35,133
Meliana,39.5272,-0.3492,16
Sontha,26.1861,87.7766,921
Altensteig,48.5864,8.6047,433
Karlsdorf-Neuthard,49.1364,8.5439,433
College,40.8144,-77.8172,0
Blitta,8.3167,0.9833,997
Tizi,35.3167,0.0667,217
Prineville,44.2985,-120.8607,248
Arniya,25.715,85.5448,297
Venosa,40.9618,15.8148,930
Timberlane,29.8781,-90.0303,219
Bueno Brandao,-22.45,-46.35,3
Groairas,-3.8833,-40.3833,214
Rincon,32.2947,-81.2353,773
Kamen'-Rybolov,44.7667,132.0167,509
Kavaklidere,37.4469,28.3633,255
Kenzingen,48.1917,7.7683,151
Costesti,46.8678,28.7689,206
Zasechnoye,53.1142,45.0601,409
Meulebeke,50.95,3.2833,286
Krosno Odrzanskie,52.0333,15.1,653
Oued Sebbah,35.3725,-0.8114,217
Keila,59.3086,24.4225,950
Ogose,35.9645,139.2942,4
Lehman,41.1518,-74.9924,831
Yairipok,24.6779,94.0477,20
Koilakh,26.3358,86.201,855
Roque Perez,-35.4167,-59.3167,47
Chenango,42.1954,-75.8989,461
Muswellbrook,-32.2656,150.8886,962
Khanjahanpur,25.6055,86.0927,440
Sangram,26.3141,86.3515,855
Nishi,32.2,130.8333,799
Pocono,41.0612,-75.3102,831
Bobrynets,48.0578,32.1581,614
Osterwieck,51.9667,10.7167,795
Karikad,10.6917,76.0722,33
Chiltiupan,13.5833,-89.4667,36
Gages Lake,42.3519,-87.9828,263
Passa e Fica,-6.4358,-35.6428,161
Tarwara,26.2007,84.4874,35
Minamisanriku,38.6793,141.4608,300
Delhi,37.4306,-120.7759,134
Imeni Chapayeva,40.2778,72.6361,437
Bobrovytsia,50.745,31.3869,365
Xudat,41.6281,48.6828,63
Castel Mella,45.5,10.15,336
Nyakosoba,-29.5047,27.8692,136
Gilbues,-9.8333,-45.35,600
Santona,43.4414,-3.4575,562
Kodmial,18.6333,78.9,970
Manville,40.542,-74.5892,328
Berthoud,40.3071,-105.0426,166
Alto Rio Doce,-21.0333,-43.4167,992
Kiratpur Rajaram,25.856,85.285,297
Haysville,37.5648,-97.3527,110
Soyalo,16.9333,-92.9833,654
Great Harwood,53.786,-2.408,92
Hardia,26.6184,84.8857,827
Erraguntla,15.2821,78.5106,516
Ghanpur,17.4989,78.2225,382
Qasr-e Qomsheh,29.7756,52.4417,8
Terryville,40.9093,-73.0486,658
Bernardo de Irigoyen,-26.25,-53.9833,106
Wisla,49.6549,18.8595,506
Saire,-8.3333,-35.65,748
Yacopi,5.4667,-74.3333,352
Langenzenn,49.4944,10.7947,914
Erstein,48.42,7.66,151
Fife,47.2329,-122.3518,513
Triangle,38.5483,-77.3195,586
Kandry,54.55,54.1,302
San Roque,-28.5667,-58.7167,983
Gottmadingen,47.7356,8.7767,621
Gluckstadt,53.7917,9.4219,491
Beni Abbes,30.08,-2.1,560
Inverurie,57.28,-2.38,80
Garden City,33.5926,-79.0071,181
Gentio do Ouro,-11.4167,-42.5,566
Coroaci,-18.6219,-42.2858,823
Yungay,-37.1194,-72.0189,130
La Puebla de Cazalla,37.2222,-5.3125,927
Lincoln Park,40.9239,-74.3035,328
Mesyagutovo,55.5167,58.2667,235
Hammelburg,50.1167,9.9,914
Nova Vodolaha,49.7192,35.8761,73
Itarana,-19.8739,-40.875,189
Conceicao dos Ouros,-22.4167,-45.7833,142
Rambilli,17.4644,82.9314,768
Chandur,16.98,79.06,240
Wegorzewo,54.2167,21.75,769
Mae Wang,18.6567,98.6816,87
Bofete,-23.1022,-48.2578,638
Harri,26.3238,86.2975,855
Garkha,25.8293,84.8617,35
Petrovka,42.8389,74.0194,15
Serravalle,43.9717,12.4817,882
Sahoria Subhai,25.9028,87.0421,921
Khan Bebin,37.0097,54.9858,418
Nivala,63.925,24.975,783
Castelginest,43.6947,1.4336,194
Siversk,48.8631,38.0972,860
Rush,53.522,-6.089,242
Pallarimangalam,10.0617,77.059,579
Schonaich,48.6569,9.0628,208
Kothri Kalan,23.0722,76.8296,886
Shing,39.2833,67.8,74
Santa Rosa de Rio Primero,-31.15,-63.3833,778
Figuig,32.1167,-1.2269,560
Anenii Noi,46.8833,29.2167,206
Herxheim,49.1469,8.22,433
Estanzuela,15.0,-89.5667,36
Panetha,21.92,73.08,67
Guthrie,35.8424,-97.4366,110
Sant Joan de Vilatorrada,41.75,1.8,396
Sagarejo,41.7333,45.3333,315
Ankasakasabe,-16.3,44.85,702
Arouca,10.6333,-61.3333,519
Governador Lindenberg,-19.2519,-40.4608,189
Puck,54.7,18.4,64
Arapgir,39.0333,38.4833,93
Neman,55.0333,22.0333,769
Lichtenau,51.6,8.8833,27
Avelino Lopes,-10.1369,-43.9489,600
Ramchandarpur,25.2365,86.1459,440
Rio dos Cedros,-26.7333,-49.2667,863
Phrai Bueng,14.749,104.3574,919
Guantingzhan,40.2492,115.578,802
Bistan,21.6979,75.6657,515
Tanippadi,12.1078,78.834,148
Amjhera,22.5578,75.1185,515
Mataili Khemchand,25.5612,87.1685,126
Burrel,41.6083,20.0111,826
Etoumbi,0.0208,14.8933,853
Davos,46.8,9.8333,621
Bondoufle,48.6145,2.3807,293
Peru,40.7593,-86.0756,774
Geldermalsen,51.8833,5.2833,408
Khorol,44.4289,132.0742,509
Sanjiangkou,24.7579,104.5901,710
Mogotes,6.4833,-72.9667,772
Soham,52.3338,0.3361,9
Whitburn,55.8621,-3.6872,709
Wan Tau Tong,22.4423,114.167,149
Nirpur,25.7192,87.1507,126
Malvern,34.3734,-92.8205,736
Worth,41.6877,-87.7916,263
Sarmiento,-45.6,-69.0833,32
Ukal,21.2167,73.5833,67
Shamsabad,32.2978,48.4283,109
Belmonte Mezzagno,38.05,13.3833,798
Adda-Doueni,-12.3,44.5,494
Wantage,41.2431,-74.6258,328
Risch,47.1333,8.4667,621
Hambuhren,52.6333,9.9833,27
Chirak,30.7206,75.1718,626
Rianxo,42.65,-8.8167,640
Rainhill,53.4157,-2.7625,92
Mudki,30.78,74.8811,626
Johvi,59.3575,27.4269,31
Grand Gosier,18.1833,-71.9167,88
Venafro,41.4844,14.0458,2
Asahi,36.9462,137.5599,467
Onna,26.4833,127.85,292
Pir Bakran,32.4678,51.5556,552
Estevan,49.1392,-102.9861,125
Anuppampattu,13.3018,80.2258,524
Tiruppalaikudi,9.5461,78.9172,700
Gol Tappeh,35.4872,51.565,196
Laredo,43.4144,-3.41,562
Venmani Padinjara,9.4735,76.5487,579
Dolbeau,48.8666,-72.2333,592
Palakollu,16.5333,81.7333,986
Maryanaj,34.8297,48.4578,593
Martinopole,-3.25,-40.6833,214
Steinbach am Taunus,50.1667,8.5667,532
Sucua,-2.46,-78.17,610
Aurahi,25.5709,86.9668,126
Kapaa,22.091,-159.3521,28
Travilah,39.057,-77.247,586
Brunete,40.4,-3.9936,237
Kyjov,49.0103,17.1225,89
Patrasaer,23.1968,87.5272,233
Yellayapalem,14.5378,79.9515,228
Phibun Mangsahan,15.2482,105.2296,919
Danville,39.7584,-86.5019,774
Villa Corzo,16.1848,-93.2677,654
Pattanam,11.4728,78.2109,148
Nauheim,49.9506,8.4631,532
Afonso Bezerra,-5.5,-36.5167,161
Ghagga,30.0198,76.1041,488
Kulgo,24.0154,85.9743,334
Avintes,41.107,-8.551,79
Amarpur,23.53,91.64,787
Vargaur,11.1452,78.3477,148
Ngorongoro,-3.2496,35.52,878
Tatarbunary,45.8403,29.6125,206
Cassa de la Selva,41.8892,2.8772,910
Khlung,12.4525,102.2267,37
Mount Kisco,41.2016,-73.7281,658
Urubici,-28.015,-49.5919,229
Lake Monticello,37.921,-78.3295,586
Atchison,39.5625,-95.1367,304
Pottipuram,9.9401,77.3213,700
South Dundas,44.9167,-75.2667,707
Dabiya,12.6714,-11.1375,19
Roseira,-22.8981,-45.3053,142
Centenario do Sul,-22.8,-51.6167,647
Pua,19.1799,100.9089,87
Mutluru,16.15,80.4833,1
Chiyoda,36.2178,139.4424,4
Khattab,35.1975,36.6672,528
Sitio Novo de Goias,-5.5167,-47.4667,272
Sao Jeronimo da Serra,-23.7167,-50.7333,198
Igaratinga,-19.9333,-44.7,375
Lavaur,43.6997,1.8197,194
Earlestown,53.45,-2.65,92
Khasanya,43.4333,43.575,357
Buenavista,9.3222,-74.9772,717
Boizenburg,53.3667,10.7167,491
Jitwarpur Chauth,25.8499,85.8074,297
Reguengos de Monsaraz,38.4167,-7.5333,422
Amneville,49.2614,6.1425,738
Jauli,29.4273,77.8595,100
Van Wert,40.8651,-84.5879,146
Rajghat Garail,25.7618,87.2126,921
Probistip,41.9936,22.1767,925
Laranja da Terra,-19.8989,-41.0569,189
Gamharia,25.8973,86.655,440
Kurwar,26.3475,81.9787,492
Snovsk,51.8203,31.9508,891
Manevychi,51.2914,25.5331,410
Rampur Kalan,26.1649,77.4691,108
Zurrieq,35.8292,14.4758,209
Martin,36.3385,-88.8513,359
Sao Luis do Curu,-3.6667,-39.2333,214
Banu Chhapra,26.8098,84.5201,827
Sugarmill Woods,28.7299,-82.501,345
Hudson,28.3595,-82.6894,345
Union Park,28.5657,-81.2355,836
Susice,49.2311,13.5203,750
East Cocalico,40.2242,-76.1057,831
Amatura,-3.3639,-68.1978,431
Serekali,9.9186,3.0434,510
Oliveirinha,40.603,-8.605,79
Dario Meira,-14.4358,-39.9078,280
Stephanskirchen,47.85,12.1833,285
Biggin Hill,51.3127,0.0336,218
Kurikuppi,15.07,76.55,923
Montgomery,39.2496,-84.3458,146
Alberique,39.1167,-0.5211,16
Cividale del Friuli,46.1,13.4333,841
Sohwal,25.9261,83.3628,934
San Valentino Torio,40.7833,14.6,2
Yuncos,40.0833,-3.8667,237
Hejamadi,13.1062,74.7839,876
Alipur,18.8621,78.8754,970
Olivenca,-9.5186,-37.1906,829
Taufkirchen,48.3439,12.1303,285
Mulsen,50.7447,12.5747,164
Keza,-2.754,30.682,188
Shepton Mallet,51.193,-2.546,684
Kaurihar,26.965,84.8462,827
Calarasi,47.25,28.3,599
Balupur,25.2611,87.8947,126
Ugrinovci,44.8783,20.1869,123
Bileca,42.8667,18.4333,320
Rejiche,35.4667,11.0333,139
Holmen,43.9706,-91.2654,42
Le Pont-de-Claix,45.1289,5.6989,807
Chhatapur,26.2197,87.0048,921
Andhana,25.2574,85.4548,297
Tyamagondal,13.2137,77.301,329
Borshchiv,48.8028,26.0364,896
Gympie,-26.19,152.6655,147
Matomou,13.85,-4.9667,847
Darmaha,26.3663,84.9312,35
Eugenopolis,-21.0989,-42.1869,992
Icononzo,4.1833,-74.5333,352
Palamedu,10.105,78.1134,700
Mangobandar,24.8162,86.2709,297
Abbigeri,15.5862,75.7502,581
Castano Primo,45.55,8.7667,336
Amuru,2.8186,31.8642,442
Tallimarjon Shahri,38.2967,65.5533,74
Bouchagroun,34.7217,5.4656,496
Methil,56.1844,-3.0223,709
Bara,25.9286,86.5237,440
Terra Boa,-12.3919,-38.625,363
Wambrechies,50.6861,3.0494,286
Fox Lake,42.4239,-88.1844,263
Panaon,8.3667,123.8333,96
Papraur,25.4413,86.0378,297
Kara-Tash,40.2167,72.6306,437
South Union,39.8705,-79.7222,613
Guaraciaba,-26.5989,-53.5178,106
Scornicesti,44.57,24.55,294
Barbosa Ferraz,-24.0667,-52.05,647
Capena,42.1403,12.5403,270
Rio Segundo,10.0013,-84.1937,114
Cornate d'Adda,45.65,9.4667,336
Muzaffarnagar,29.482,77.7,100
Scaggsville,39.1416,-76.8843,586
Timonium,39.4459,-76.6032,0
Argeles-sur-Mer,42.5449,3.0235,910
Wooburn,51.581,-0.691,218
Zafarabad,25.7,82.7,934
Arakawa,38.1241,139.4438,590
Wald-Michelbach,49.5667,8.8333,532
Binbrook,43.122,-79.805,995
Totolapan,18.9869,-98.9197,401
Elmira,43.5996,-80.5604,144
Seonar,25.4142,85.8834,297
Marreddipalli,17.7767,78.6016,382
Paduma,26.5766,86.2394,855
Telkap,24.7048,84.0093,714
Kuppachchipalaiyam,11.0273,78.1131,148
Ambohidanerana,-19.1833,46.7667,963
Flixton,53.447,-2.391,92
Villa Nougues,-26.8578,-65.3756,405
Los Corrales de Buelna,43.2617,-4.0653,562
Nurmo,62.8278,22.9083,370
Sanson,9.2833,2.4333,510
Kondakomarla,14.0678,77.9561,329
Ravutulapudi,17.3833,82.3833,768
Emiliano Zapata,16.5392,-92.8967,654
Ousseltia,35.84,9.58,139
Thouare-sur-Loire,47.2683,-1.4394,503
Miyato,36.1772,139.1814,4
Cantillana,37.6,-5.8167,422
Anavatti,14.5645,75.1523,581
Belle Chasse,29.8558,-90.0045,219
Bougoula,12.3081,-7.7922,265
Aleksandrovsk,59.1667,57.6,41
Annoeullin,50.53,2.9336,286
Tamiang Layang,-2.116,115.1691,715
Sitalpur,25.7764,85.0283,35
Bolivar,37.6059,-93.4175,680
Parkstone,50.71,-1.95,684
Paceco,37.9833,12.55,798
Ovada,44.6361,8.6417,616
Guaraci,-20.4986,-48.9447,543
Nekarikallu,16.371,79.943,240
Cave,41.8167,12.9333,270
Chiramanangad,10.6819,76.1142,33
Nilavarappatti,11.6081,78.1499,148
Guaitarilla,1.1333,-77.5564,143
Matulji,45.3667,14.3167,841
Bhanghi,26.3612,87.1826,921
Nuvem,15.3174,73.9387,102
Raymond,43.0322,-71.1994,131
Villamarchante,39.5689,-0.6206,16
